Date/Time,PLENUM-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE2-1:Zone Air Temperature [C](TimeStep),SPACE3-1:Zone Air Temperature [C](TimeStep),SPACE4-1:Zone Air Temperature [C](TimeStep),SPACE5-1:Zone Air Temperature [C](TimeStep),EMS:Weighted Average Building PPD [](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep) 
 06/22  04:15:00,19.8451317934445,19.9725283687335,19.9763358277588,19.9398652740151,19.98981748882,20.366571943926,0.0,0.0 
 06/22  04:30:00,19.830578725407,19.9722395685419,20.0481034450662,20.0794517757533,19.9960582066098,20.3615551601578,0.0,0.0 
 06/22  04:45:00,19.8339859129141,19.9831274555389,20.2201413172929,20.3752190207196,20.0171257427141,20.3597717714835,0.0,0.0 
 06/22  05:00:00,19.8458053208877,20.0002756799244,20.4360819427494,20.6894223775796,20.0467112276337,20.3649607774527,0.0,0.0 
 06/22  05:15:00,19.8663279066583,20.0501627321436,20.7830180902448,21.1674020108455,20.1120777663057,20.3772146907012,0.0,0.0 
 06/22  05:30:00,19.898626859315,20.1217414843491,21.1464284299228,21.614639046337,20.1960796679803,20.3967592980946,0.0,0.0 
 06/22  05:45:00,19.943912221104,20.2082971113625,21.5735128135168,22.1016875688982,20.2973694430449,20.4229459708832,0.0,0.0 
 06/22  06:00:00,20.0048824417402,20.3082279699757,22.05939767654,22.5680900551562,20.4136122709366,20.4552100961186,0.0,0.0 
 06/22  06:15:00,20.2002476798768,20.0030548467468,20.2992385813521,20.7946197453638,20.0074624625043,20.0603769608805,0.0,6395.42766151 
 06/22  06:30:00,20.1835235750568,20.0014426493916,20.0018707790026,20.7560754573758,20.0003642234441,20.0009569615966,0.0,6606.22380484576 
 06/22  06:45:00,20.242106233287,20.0003225925538,20.2949669126318,20.9670207677673,19.9979477006834,20.0005047027295,0.0,6755.99836899908 
 06/22  07:00:00,20.3544783171061,19.9991618921391,20.5733944275606,20.9953159353975,19.9996598034566,19.9992836917086,0.0,6838.98298631109 
 06/22  07:15:00,20.4651919383947,20.000825263868,20.7524260871448,21.4137564662764,19.997801632165,19.9998603633713,0.0,7028.32804837525 
 06/22  07:30:00,20.6174442209685,19.9998391107702,21.0341771736643,21.7224690501861,20.00124283664,19.9996366703015,0.0,7052.64360878891 
 06/22  07:45:00,20.7654915583634,19.9986833995259,21.2117943604563,21.790239159019,20.0015204404203,20.0006518577123,0.0,7113.50046416965 
 06/22  08:00:00,20.9004803089012,20.0002485395126,21.2925798799715,21.7446037192691,20.0003665064045,19.9995598861839,0.0,7167.52180758319 
 06/22  08:15:00,21.5317563261765,20.9042924613122,22.4914757873653,22.7566172799503,20.4543943817439,21.0559045104939,8.02972651015364,7353.66482243732 
 06/22  08:30:00,22.1536391076283,21.5607635459116,23.0179734611946,23.436804120583,20.7683803878596,22.0526727887921,7.3401329337637,7610.51384450324 
 06/22  08:45:00,22.5788452538043,21.8486710053106,23.2592394238028,23.6516789793875,20.9599123489332,22.3686086650204,6.27454157038252,7696.38663573596 
 06/22  09:00:00,22.9462648340334,22.1181747047891,23.5347126966852,23.8292734484041,21.1314577618687,22.6289856279423,6.117482625541,7762.23242465279 
 06/22  09:15:00,23.2962326694679,22.4035802069274,23.0347949262417,23.0419518545323,21.3045947778887,22.893982909507,6.33925317278204,8065.60285822781 
 06/22  09:30:00,23.5629035937906,22.6943821064014,23.0048294538869,23.0031610112997,21.4692649049505,23.0023418054229,6.66313750487512,8299.00233654211 
 06/22  09:45:00,23.7837018667893,22.9029364568683,23.0050807570747,23.003603001201,21.5745109221244,23.003185616244,6.28068356910929,8483.66202492031 
 06/22  10:00:00,24.0155968948449,22.9895650705288,23.0048407693198,23.0035286276125,21.6592412094725,23.0036571379974,6.38395207018406,8639.90311351138 
 06/22  10:15:00,24.3188064899922,23.1361239538082,23.9257077739229,23.5870523036953,21.7250841899841,23.3482081900402,6.48302044273756,8453.6855652331 
 06/22  10:30:00,24.6538524489348,23.2590932364893,24.167512322674,23.8304522393567,21.7929527046159,23.5428600175173,6.55544539368033,8299.70228461754 
 06/22  10:45:00,24.9808595212147,23.4186466852736,24.2964132901853,24.0649775024,21.8696560918851,23.799613671329,7.49643371157499,8307.6482420459 
 06/22  11:00:00,25.2615152424089,23.5310599770535,24.2628972141271,24.1487595964994,21.9267781925901,23.9400155720195,7.95297388931255,8376.14231873661 
 06/22  11:15:00,25.2500500679973,23.3096392334347,23.3685111927792,23.3413948401688,21.9707565556649,23.3129769316922,8.43396280708392,8914.44041189292 
 06/22  11:30:00,25.319983174895,23.3035145667813,23.305339219344,23.3036610640396,22.0155113141232,23.3037789295636,8.63469250331936,8919.39892192192 
 06/22  11:45:00,25.4066996673295,23.3039957807836,23.3050688080634,23.3041612457901,22.0260536357184,23.3049282349641,7.29389371904266,9009.13554066447 
 06/22  12:00:00,25.525266680161,23.3038983689455,23.3044650892815,23.3038357264471,22.0532001855113,23.3047099812989,7.15156180083375,9079.55066245072 
 06/22  12:15:00,25.4702290914967,22.8432601555247,22.8529181559607,22.8445953874246,22.0799317825366,22.837004330741,7.08783380268451,9498.33136277093 
 06/22  12:30:00,25.5002753528932,22.8050959074488,22.8067344568067,22.8051474145448,22.1038449157141,22.8050864480976,7.04698052558314,9405.07809014934 
 06/22  12:45:00,25.5263577066006,22.8042273113453,22.8048792208984,22.8041575897118,22.1194811937775,22.8049940871035,6.33185989824972,9448.72183595845 
 06/22  13:00:00,25.5852694356895,22.8037762578494,22.8043239288831,22.8037078958231,22.1615781795988,22.8046376476809,6.2235882267613,9459.89901473896 
 06/22  13:15:00,25.9114264489772,23.3312587482348,22.9047639222567,23.4663539724458,22.2237335007099,23.4164464243578,6.18085752088475,8941.30075036592 
 06/22  13:30:00,26.1853137810306,23.5514715897107,22.8961361420763,23.7298841609526,22.3220216460227,23.7116707042497,6.16359854948184,8527.61127696403 
 06/22  13:45:00,26.4160705762262,23.722788052054,22.8701636749159,23.914396343235,22.4826751907228,23.9618380594571,6.93457594381438,8420.49898585167 
 06/22  14:00:00,26.5455209930521,23.8442934683256,22.8509441281925,23.9921526045845,22.6736735920708,23.9995504965044,7.42959155679806,8446.11347276511 
 06/22  14:15:00,26.6833764250405,23.9387347886782,22.8512836911437,24.0872619893903,22.9060377551996,24.1140324798496,7.92227898585247,8449.56030269986 
 06/22  14:30:00,26.821434369255,24.0156487856941,22.8535523905939,24.175727373352,23.1482457155267,24.2386420569185,8.26011463163448,8440.15722248636 
 06/22  14:45:00,26.9480190863664,24.0807571754322,22.8490329766623,24.2350471844797,23.3983593707932,24.322352845889,8.7101369419977,8460.24183412139 
 06/22  15:00:00,27.0599472520127,24.1373277825042,22.8401743517873,24.2721203090156,23.6565442650647,24.3728819216059,9.17282065967925,8485.01696505822 
 06/22  15:15:00,27.1457927991099,24.1801903078623,22.8227020477788,24.2912740956329,23.912282264887,24.3120794393486,9.60852203719405,8508.23425273858 
 06/22  15:30:00,27.2233831539358,24.2151945249724,22.806462744238,24.3019296056626,24.1712665773705,24.3055803135719,10.0158220223028,8502.00940633189 
 06/22  15:45:00,27.2797878589256,24.2203902682493,22.7747876906855,24.2919334767179,24.2796260530596,24.3050823279271,10.3110280714655,8491.89346756475 
 06/22  16:00:00,27.3144220917663,24.1884402994491,22.7283979698267,24.2591854405053,24.3002740525634,24.3050288011464,10.5387421953653,8479.24064793748 
 06/22  16:15:00,27.1519767312874,23.8278370083414,22.6815918416641,23.8323932899134,23.8547500920405,23.8320684595395,10.5474492010057,8760.36439699358 
 06/22  16:30:00,27.1025650085678,23.8042460624699,22.6073296585335,23.8044244571201,23.8075024395133,23.8051388049578,10.4093514642465,8535.89304199099 
 06/22  16:45:00,27.0334995662265,23.8040168385713,22.5212238563107,23.8041403838489,23.8056638702621,23.8053844606851,9.05650942922382,8443.73558610857 
 06/22  17:00:00,26.9792392271816,23.8037471308075,22.4513704772611,23.8038064483942,23.805145564951,23.8050267606204,8.8912474885033,8344.58486507724 
 06/22  17:15:00,25.289795091278,21.4530882483929,21.0595667377355,21.5081538220665,21.2854491129849,21.9447365751062,8.79490095227847,10975.2635015491 
 06/22  17:30:00,24.3572930809793,21.0592792871799,21.0051821477987,21.085284248772,21.0248476721166,21.3051494282486,8.74638077263231,12431.4239548915 
 06/22  17:45:00,24.0560974361233,21.0088890808513,21.0036147797395,21.0116329767079,21.0076229233223,21.1152319455899,5.37242065694839,12287.1571500789 
 06/22  18:00:00,23.901346917744,21.0030586004764,21.0036367473737,21.0032712724578,21.00413424053,21.0094521395676,5.22766838116101,11578.9845059684 
 06/22  18:15:00,24.0002643891966,20.9313496676123,20.3120400734836,20.9522598391688,21.0013543778563,20.9750479137561,0.0,9493.91156107728 
 06/22  18:30:00,23.8957921862864,20.699567776987,20.0212185451973,20.7333728584957,21.0005643532555,20.8194156577359,0.0,7986.05448352678 
 06/22  18:45:00,23.6866741757499,20.420462320603,20.0023822291451,20.4576448497193,21.0002273305543,20.6119915599779,0.0,7370.09284066005 
 06/22  19:00:00,23.4453719432335,20.1656030494519,20.0025757195796,20.2035298730533,20.936059401407,20.4255181090758,0.0,7038.32368298887 
 06/22  19:15:00,23.181631559296,20.0297726399315,20.0002948671452,20.0523028159263,20.5954427636653,20.3143981669783,0.0,6840.3548499511 
 06/22  19:30:00,22.8622989846335,20.0021569741054,20.0008141431416,20.0021430457831,20.0835116374752,20.131195765717,0.0,6693.07501817377 
 06/22  19:45:00,22.5827155013593,20.0013789160977,20.0017045439642,20.0016202277641,20.0065397678029,20.0070672822368,0.0,6574.99021440044 
 06/22  20:00:00,22.3554219516277,20.0010736833533,20.0012915392522,20.0007755240192,20.0000146242004,20.0011614503393,0.0,6481.85904978864 
 06/22  20:15:00,22.7904504816458,20.346048679996,20.3324808313937,20.3233209460023,20.8689443958535,20.4693136099472,0.0,0.0 
 06/22  20:30:00,23.0071468163822,20.4371441919231,20.4207067596463,20.4083584949256,21.0852015148084,20.6556132797456,0.0,0.0 
 06/22  20:45:00,23.0265500580614,20.4514400630168,20.4384926269312,20.4214677044246,21.1123863639912,20.7647168818728,0.0,0.0 
 06/22  21:00:00,22.8962354257571,20.4247785225997,20.4201526733958,20.3960472185579,21.051928730868,20.8288984329151,0.0,0.0 
 06/22  21:15:00,22.7141156748839,20.3831324927133,20.387752891258,20.3562860694142,20.95935214344,20.8545081512474,0.0,0.0 
 06/22  21:30:00,22.5279174147645,20.3382545326758,20.3512911251487,20.3135575662428,20.8610920314233,20.8540325935626,0.0,0.0 
 06/22  21:45:00,22.3449709300876,20.293207213587,20.3133099977316,20.2703483686767,20.7653692439952,20.8397179004559,0.0,0.0 
 06/22  22:00:00,22.1635402830081,20.2479502708599,20.2743941296755,20.2269894134721,20.6732920683465,20.8185919580295,0.0,0.0 
 06/22  22:15:00,21.9840187662978,20.2000640655177,20.2330535611848,20.1813675281155,20.5838882758884,20.7934967825894,0.0,0.0 
 06/22  22:30:00,21.8080994382853,20.1504524286417,20.1902802565185,20.1343798355284,20.4980397938238,20.7655386228852,0.0,0.0 
 06/22  22:45:00,21.6367677678238,20.1005459960623,20.1471144573035,20.0872502817625,20.4165456132454,20.7354551595843,0.0,0.0 
 06/22  23:00:00,21.4701173534743,20.050903885863,20.1038894058129,20.0404128739489,20.3394219604199,20.703924910032,0.0,0.0 
 06/22  23:15:00,21.3082044084173,20.0078692823915,20.0651561710055,19.9996265654658,20.2709687725544,20.6715413276634,0.0,0.0 
 06/22  23:30:00,21.1509331812876,19.9704068291665,20.0305612161019,19.9644182609338,20.2101678077331,20.6388256875521,0.0,0.0 
 06/22  23:45:00,20.9983782034088,19.9360319454774,19.9981506634334,19.9323521021124,20.1549516725246,20.6062211592911,0.0,0.0 
 06/22  24:00:00,20.8508614220847,19.9038067647276,19.9677450444499,19.9022107534214,20.1044128554698,20.5740807983174,0.0,0.0 
