Date/Time,PLENUM-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE2-1:Zone Air Temperature [C](TimeStep),SPACE3-1:Zone Air Temperature [C](TimeStep),SPACE4-1:Zone Air Temperature [C](TimeStep),SPACE5-1:Zone Air Temperature [C](TimeStep),EMS:Weighted Average Building PPD [](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep) 
 06/22  04:15:00,19.8451317934445,19.9725283687335,19.9763358277588,19.9398652740151,19.98981748882,20.366571943926,0.0,0.0 
 06/22  04:30:00,19.830578725407,19.9722395685419,20.0481034450662,20.0794517757533,19.9960582066098,20.3615551601578,0.0,0.0 
 06/22  04:45:00,19.8339859129141,19.9831274555389,20.2201413172929,20.3752190207196,20.0171257427141,20.3597717714835,0.0,0.0 
 06/22  05:00:00,19.8458053208877,20.0002756799244,20.4360819427494,20.6894223775796,20.0467112276337,20.3649607774527,0.0,0.0 
 06/22  05:15:00,19.8663279066583,20.0501627321436,20.7830180902448,21.1674020108455,20.1120777663057,20.3772146907012,0.0,0.0 
 06/22  05:30:00,19.898626859315,20.1217414843491,21.1464284299228,21.614639046337,20.1960796679803,20.3967592980946,0.0,0.0 
 06/22  05:45:00,19.943912221104,20.2082971113625,21.5735128135168,22.1016875688982,20.2973694430449,20.4229459708832,0.0,0.0 
 06/22  06:00:00,20.0048824417402,20.3082279699757,22.05939767654,22.5680900551562,20.4136122709366,20.4552100961186,0.0,0.0 
 06/22  06:15:00,20.2002476798768,20.0030548467468,20.2992385813521,20.7946197453638,20.0074624625043,20.0603769608805,0.0,6395.42766151 
 06/22  06:30:00,20.1835235750568,20.0014426493916,20.0018707790026,20.7560754573758,20.0003642234441,20.0009569615966,0.0,6606.22380484576 
 06/22  06:45:00,20.242106233287,20.0003225925538,20.2949669126318,20.9670207677673,19.9979477006834,20.0005047027295,0.0,6755.99836899908 
 06/22  07:00:00,20.3544783171061,19.9991618921391,20.5733944275606,20.9953159353975,19.9996598034566,19.9992836917086,0.0,6838.98298631109 
 06/22  07:15:00,20.4651919383947,20.000825263868,20.7524260871448,21.4137564662764,19.997801632165,19.9998603633713,0.0,7028.32804837525 
 06/22  07:30:00,20.6174442209685,19.9998391107702,21.0341771736643,21.7224690501861,20.00124283664,19.9996366703015,0.0,7052.64360878891 
 06/22  07:45:00,20.7654915583634,19.9986833995259,21.2117943604563,21.790239159019,20.0015204404203,20.0006518577123,0.0,7113.50046416965 
 06/22  08:00:00,20.9004803089012,20.0002485395126,21.2925798799715,21.7446037192691,20.0003665064045,19.9995598861839,0.0,7167.52180758319 
 06/22  08:15:00,21.5317563261765,20.9042924613122,22.4914757873653,22.7566172799503,20.4543943817439,21.0559045104939,8.02972651015364,7353.66482243732 
 06/22  08:30:00,22.1536391076283,21.5607635459116,23.0179734611946,23.436804120583,20.7683803878596,22.0526727887921,7.3401329337637,7610.51384450324 
 06/22  08:45:00,22.5788452538043,21.8486710053106,23.2592394238028,23.6516789793875,20.9599123489332,22.3686086650204,6.27454157038252,7696.38663573596 
 06/22  09:00:00,22.9462648340334,22.1181747047891,23.5347126966852,23.8292734484041,21.1314577618687,22.6289856279423,6.117482625541,7762.23242465279 
 06/22  09:15:00,23.2345369938209,22.3989817845433,22.5530835183134,22.5565649919172,21.3085724938017,22.5029695060087,6.33925317278204,8324.15058370032 
 06/22  09:30:00,23.4078536271358,22.5025258284314,22.5042435147248,22.5024032439931,21.470178786071,22.5027732471576,6.66313750487512,8612.34976641077 
 06/22  09:45:00,23.584709072841,22.5031651225574,22.5048492466469,22.5029260267851,21.5685498607468,22.5034593092715,5.86806846640713,8862.51288676041 
 06/22  10:00:00,23.7736331181168,22.5034270421595,22.5045224919813,22.5027144431484,21.6477073103193,22.5037822005107,5.86555315210141,9053.33273836816 
 06/22  10:15:00,24.1763691587105,22.9064085547967,23.7309538492199,23.1923138464348,21.7110231762672,23.0595702550034,5.87628288255342,8653.35177394349 
 06/22  10:30:00,24.5388302491902,23.1182994032814,24.042811706872,23.5966364382955,21.7762462233363,23.3444416636991,5.89150494474482,8331.94333975868 
 06/22  10:45:00,24.8779617145921,23.3526038137932,24.2217057933474,23.9563991464468,21.8509072152103,23.711069583456,6.92828699064384,8291.76647846637 
 06/22  11:00:00,25.1751087805401,23.4855374284356,24.2021233518671,24.077643938741,21.9080477688989,23.8930151570434,7.49955645077771,8349.31060029655 
 06/22  11:15:00,25.396248775735,23.5503930884818,24.0956652175066,24.0962072559714,21.9527844298319,23.9611909476504,8.12588929786691,8389.07403230705 
 06/22  11:30:00,25.5836037437805,23.6034221262393,23.9732604838178,24.1114627390678,21.988699614505,24.0111001024495,8.40352780915772,8430.10657747731 
 06/22  11:45:00,25.758586285223,23.6584395103673,23.8421275534027,24.1405071973108,22.0261022999146,24.0700888230303,8.47094009785428,8466.63608910945 
 06/22  12:00:00,25.9243179035902,23.7206214225193,23.7074502515107,24.1701626255749,22.0602830860429,24.1297464925156,8.49726327647655,8495.5745808708 
 06/22  12:15:00,25.4909935787979,22.5216962257098,22.5369836241616,22.6233683589363,22.1023479160405,22.6898226688603,8.5411880055904,9852.83910848977 
 06/22  12:30:00,25.3790588242931,22.5031127873659,22.5039413329693,22.5028330165222,22.1411792195412,22.5042810628599,8.58726009866966,9721.63505469114 
 06/22  12:45:00,25.3258845701138,22.5040839734963,22.504700934109,22.5035176560062,22.1317497167102,22.5056444443942,6.15030665332458,9795.96524435354 
 06/22  13:00:00,25.3609362044914,22.5035888892164,22.5041860558999,22.5029172767908,22.1658613075024,22.5049178835185,5.9245514290962,9870.76927808946 
 06/22  13:15:00,25.7686275824213,23.1860461637068,22.8010978145418,23.1906206863314,22.225001641035,23.2515819101643,5.83855370978555,9128.94708473753 
 06/22  13:30:00,26.1520205842966,23.6232944383103,22.868196503948,23.7281102288039,22.3291898948943,23.902192843031,5.80232948359088,8562.11345422959 
 06/22  13:45:00,26.3839121566042,23.7744993875519,22.8392433711031,23.9555706677776,22.4782047264645,24.0006055429142,6.60884192965959,8477.62941559272 
 06/22  14:00:00,26.5319121119022,23.840072830529,22.8264409864442,23.9974232265893,22.6740046593276,24.0035027697678,7.516062172962,8461.06512526309 
 06/22  14:15:00,26.669462086648,23.9160594195412,22.8295799172703,24.0675679997138,22.9030389249627,24.1143923546013,7.9634886464914,8439.28319666278 
 06/22  14:30:00,26.8037163411919,23.9995910886942,22.8362623676388,24.1571331288668,23.1443766138871,24.2381534931805,8.25354736326924,8441.65462487058 
 06/22  14:45:00,26.9300988311984,24.071921389175,22.8358876867742,24.2238335006537,23.3954191175121,24.3198752280137,8.67866023192121,8463.69664736562 
 06/22  15:00:00,27.0437566184829,24.1307789417767,22.8294863709037,24.2646116786588,23.6541471260434,24.368958367765,9.14072915110726,8487.90087105804 
 06/22  15:15:00,27.1317511052099,24.1740145127071,22.8141172306556,24.2848387842146,23.9101520168025,24.3116579108094,9.58141791395872,8508.50398297405 
 06/22  15:30:00,27.2106929488795,24.2094314268996,22.7991575529019,24.2960377381433,24.1691244030894,24.3055513102378,9.99122697575406,8501.14214644708 
 06/22  15:45:00,27.2684098611352,24.2154593453032,22.7686345014031,24.2868911319535,24.279230287892,24.3050860421923,10.2916721776412,8490.4296507519 
 06/22  16:00:00,27.3041757555676,24.1842586321789,22.72317389557,24.2549491347882,24.3002000651447,24.3050355718144,10.5214407307568,8477.41422034061 
 06/22  16:15:00,27.1437183152752,23.8275087575243,22.6769754638738,23.8320533871854,23.8547236010571,23.8320593049318,10.5335445682867,8756.9055368263 
 06/22  16:30:00,27.0953583109364,23.8042381567206,22.6034429250996,23.8044171263634,23.8075001814114,23.805143763606,10.3978277337126,8533.13432348986 
 06/22  16:45:00,27.0271711713335,23.8040148822875,22.5179999937234,23.8041387482408,23.8056638164133,23.8053908304795,9.05125053122439,8441.14641256214 
 06/22  17:00:00,26.9735446885491,23.8036542627045,22.4485970328295,23.8038072418403,23.8051465527164,23.8050321069929,8.88740470172218,8342.21567988452 
 06/22  17:15:00,25.2860733858665,21.4527343482327,21.059168734333,21.5078313742185,21.285375714207,21.9440764826689,8.79186005499559,10972.7414488558 
 06/22  17:30:00,24.3543736899227,21.0590754627306,21.0051610035723,21.085094891544,21.0248375622446,21.3045742106338,8.74381281293687,12428.4472648475 
 06/22  17:45:00,24.0535856361199,21.0088655220997,21.0036112335812,21.0116108125309,21.0076200235464,21.114914778377,5.37198838675142,12283.9615014476 
 06/22  18:00:00,23.8991784575489,21.0030577232491,21.0036364913053,21.003270563062,21.0041339679255,21.0094352714798,5.22780840894523,11576.1788558921 
 06/22  18:15:00,23.9878485384015,20.9266417445679,20.2922534462858,20.9471832375638,21.0009181824595,20.9654301702027,0.0,9494.228536778 
 06/22  18:30:00,23.8822407873951,20.6955417868636,20.0144123283873,20.7292277063662,21.0003515674174,20.8116361054646,0.0,7979.15411121195 
 06/22  18:45:00,23.6776412901844,20.4181963363772,20.0044406795061,20.4554505963842,21.0001605782831,20.608585101356,0.0,7361.85964479864 
 06/22  19:00:00,23.4392838202348,20.163981405988,20.0018740182551,20.2019946799862,20.9356230790861,20.4239382080897,0.0,7031.40609860777 
 06/22  19:15:00,23.1763900313525,20.0291491814174,19.999623842744,20.0516707245997,20.5948865239397,20.3125150963013,0.0,6833.10714054535 
 06/22  19:30:00,22.8579456869897,20.0012178410194,20.0018703802084,20.0029877552959,20.0828936739115,20.129677078431,0.0,6685.00056880461 
 06/22  19:45:00,22.5790709848118,20.0002549023106,20.0014060911261,20.0016576899066,20.0058161885176,20.0077253157352,0.0,6571.81880241037 
 06/22  20:00:00,22.3521287737983,20.000075310802,20.0001158713055,20.0001077128226,20.0040912664983,20.0014731477786,0.0,6480.46671350088 
 06/22  20:15:00,22.7866230383662,20.3450622452198,20.3312458121928,20.3226395267446,20.8700515596597,20.46899627864,0.0,0.0 
 06/22  20:30:00,23.0030514209949,20.4362058418705,20.4194979231081,20.4076844968036,21.0853548648337,20.6550667821382,0.0,0.0 
 06/22  20:45:00,23.0224323115358,20.450571999704,20.4373181752232,20.4207876759548,21.1122547701732,20.7640383210117,0.0,0.0 
 06/22  21:00:00,22.8922679082664,20.423973027994,20.4190372450828,20.3953780978639,21.0516978191135,20.82811605078,0.0,0.0 
 06/22  21:15:00,22.7103459424819,20.3823783657323,20.3867107155457,20.3556427100669,20.9590635986069,20.8536760856586,0.0,0.0 
 06/22  21:30:00,22.5243378709491,20.3375458922601,20.3503219650112,20.3129433714123,20.8607655028811,20.8531987469108,0.0,0.0 
 06/22  21:45:00,22.3415693611424,20.2925407338348,20.3124085504923,20.2697619424273,20.7650209479736,20.8389067952898,0.0,0.0 
 06/22  22:00:00,22.1603093398523,20.2473229666989,20.2735552596461,20.2264293963312,20.672932646795,20.8178114087652,0.0,0.0 
 06/22  22:15:00,21.9809520654872,20.1994730674655,20.2322728581279,20.1808332489204,20.5835239393504,20.7927483245905,0.0,0.0 
 06/22  22:30:00,21.8051896030851,20.1498952230644,20.189553498692,20.1338707081515,20.49767470513,20.7648226671006,0.0,0.0 
 06/22  22:45:00,21.6340069496569,20.1000204114196,20.1464375444064,20.0867655584299,20.416182999426,20.7347719654247,0.0,0.0 
 06/22  23:00:00,21.4674979294657,20.0504079666425,20.103258471962,20.0399516920015,20.3390643373644,20.7032743336459,0.0,0.0 
 06/22  23:15:00,21.3057191675571,20.0074010970057,20.0645675049355,19.99918792696,20.2706180243248,20.6709227190524,0.0,0.0 
 06/22  23:30:00,21.1485752890754,19.9699646918296,20.030011665642,19.964001335621,20.2098253288601,20.6382380346331,0.0,0.0 
 06/22  23:45:00,20.996141148619,19.9356143393423,19.9976371492763,19.9319560039498,20.1546184852375,20.6056632675564,0.0,0.0 
 06/22  24:00:00,20.8487390057064,19.9034122579374,19.9672648938889,19.9018345039498,20.1040896918236,20.5735514016387,0.0,0.0 
