Date/Time,PLENUM-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE2-1:Zone Air Temperature [C](TimeStep),SPACE3-1:Zone Air Temperature [C](TimeStep),SPACE4-1:Zone Air Temperature [C](TimeStep),SPACE5-1:Zone Air Temperature [C](TimeStep),EMS:Weighted Average Building PPD [](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep) 
 06/22  04:15:00,19.8451317934445,19.9725283687335,19.9763358277588,19.9398652740151,19.98981748882,20.366571943926,0.0,0.0 
 06/22  04:30:00,19.830578725407,19.9722395685419,20.0481034450662,20.0794517757533,19.9960582066098,20.3615551601578,0.0,0.0 
 06/22  04:45:00,19.8339859129141,19.9831274555389,20.2201413172929,20.3752190207196,20.0171257427141,20.3597717714835,0.0,0.0 
 06/22  05:00:00,19.8458053208877,20.0002756799244,20.4360819427494,20.6894223775796,20.0467112276337,20.3649607774527,0.0,0.0 
 06/22  05:15:00,19.8663279066583,20.0501627321436,20.7830180902448,21.1674020108455,20.1120777663057,20.3772146907012,0.0,0.0 
 06/22  05:30:00,19.898626859315,20.1217414843491,21.1464284299228,21.614639046337,20.1960796679803,20.3967592980946,0.0,0.0 
 06/22  05:45:00,19.943912221104,20.2082971113625,21.5735128135168,22.1016875688982,20.2973694430449,20.4229459708832,0.0,0.0 
 06/22  06:00:00,20.0048824417402,20.3082279699757,22.05939767654,22.5680900551562,20.4136122709366,20.4552100961186,0.0,0.0 
 06/22  06:15:00,20.2002476798768,20.0030548467468,20.2992385813521,20.7946197453638,20.0074624625043,20.0603769608805,0.0,6395.42766151 
 06/22  06:30:00,20.1835235750568,20.0014426493916,20.0018707790026,20.7560754573758,20.0003642234441,20.0009569615966,0.0,6606.22380484576 
 06/22  06:45:00,20.242106233287,20.0003225925538,20.2949669126318,20.9670207677673,19.9979477006834,20.0005047027295,0.0,6755.99836899908 
 06/22  07:00:00,20.3544783171061,19.9991618921391,20.5733944275606,20.9953159353975,19.9996598034566,19.9992836917086,0.0,6838.98298631109 
 06/22  07:15:00,20.4651919383947,20.000825263868,20.7524260871448,21.4137564662764,19.997801632165,19.9998603633713,0.0,7028.32804837525 
 06/22  07:30:00,20.6174442209685,19.9998391107702,21.0341771736643,21.7224690501861,20.00124283664,19.9996366703015,0.0,7052.64360878891 
 06/22  07:45:00,20.7654915583634,19.9986833995259,21.2117943604563,21.790239159019,20.0015204404203,20.0006518577123,0.0,7113.50046416965 
 06/22  08:00:00,20.9004803089012,20.0002485395126,21.2925798799715,21.7446037192691,20.0003665064045,19.9995598861839,0.0,7167.52180758319 
 06/22  08:15:00,21.5317563261765,20.9042924613122,22.4914757873653,22.7566172799503,20.4543943817439,21.0559045104939,8.02972651015364,7353.66482243732 
 06/22  08:30:00,22.1536391076283,21.5607635459116,23.0179734611946,23.436804120583,20.7683803878596,22.0526727887921,7.3401329337637,7610.51384450324 
 06/22  08:45:00,22.5788452538043,21.8486710053106,23.2592394238028,23.6516789793875,20.9599123489332,22.3686086650204,6.27454157038252,7696.38663573596 
 06/22  09:00:00,22.9462648340334,22.1181747047891,23.5347126966852,23.8292734484041,21.1314577618687,22.6289856279423,6.117482625541,7762.23242465279 
 06/22  09:15:00,23.2962326694679,22.4035802069274,23.0347949262417,23.0419518545323,21.3045947778887,22.893982909507,6.33925317278204,8065.60285822781 
 06/22  09:30:00,23.5629035937906,22.6943821064014,23.0048294538869,23.0031610112997,21.4692649049505,23.0023418054229,6.66313750487512,8299.00233654211 
 06/22  09:45:00,23.7837018667893,22.9029364568683,23.0050807570747,23.003603001201,21.5745109221244,23.003185616244,6.28068356910929,8483.66202492031 
 06/22  10:00:00,24.0155968948449,22.9895650705288,23.0048407693198,23.0035286276125,21.6592412094725,23.0036571379974,6.38395207018406,8639.90311351138 
 06/22  10:15:00,24.3188064899922,23.1361239538082,23.9257077739229,23.5870523036953,21.7250841899841,23.3482081900402,6.48302044273756,8453.6855652331 
 06/22  10:30:00,24.6538524489348,23.2590932364893,24.167512322674,23.8304522393567,21.7929527046159,23.5428600175173,6.55544539368033,8299.70228461754 
 06/22  10:45:00,24.9808595212147,23.4186466852736,24.2964132901853,24.0649775024,21.8696560918851,23.799613671329,7.49643371157499,8307.6482420459 
 06/22  11:00:00,25.2615152424089,23.5310599770535,24.2628972141271,24.1487595964994,21.9267781925901,23.9400155720195,7.95297388931255,8376.14231873661 
 06/22  11:15:00,25.4683403197575,23.5941453069669,24.1514771252589,24.161874138401,21.9701629548306,24.005206897534,8.43396280708392,8415.86163740352 
 06/22  11:30:00,25.6485849358185,23.642974788511,24.0206153068215,24.1697371551506,22.0044974903554,24.0557354555339,8.63469250331936,8452.78690894137 
 06/22  11:45:00,25.8183539101571,23.6909913136648,23.880586949447,24.1877448234789,22.0382345724832,24.1096110061338,8.67483482535384,8484.79633530972 
 06/22  12:00:00,25.9787738027416,23.7468349923511,23.7387006238094,24.2077068892249,22.0708446729516,24.1619368658056,8.67690626859322,8510.16153121927 
 06/22  12:15:00,25.5269309795235,22.5227024711868,22.5387891589595,22.6319964961977,22.1148257803661,22.6974664705056,8.69429018820988,9892.09519037265 
 06/22  12:30:00,25.4055082797914,22.5031253901566,22.5039594073013,22.5028629762883,22.1519720385828,22.5043294840845,8.71484613949299,9757.07768621619 
 06/22  12:45:00,25.3473870412314,22.5041057497448,22.5047225696076,22.5035471078487,22.1404745482665,22.5056997887288,6.1818725687244,9827.29481418267 
 06/22  13:00:00,25.3798562756846,22.5035975418513,22.5041908926596,22.5029283642945,22.1732533255608,22.5049495143572,5.94211405015085,9898.81300998956 
 06/22  13:15:00,25.7908052040843,23.1909041376392,22.8086524243964,23.1978278821865,22.2315339270758,23.2565106140205,5.85429311390883,9144.08920709012 
 06/22  13:30:00,26.1753928805778,23.6305593451225,22.8770828495584,23.7375892570769,22.3350548549621,23.9106983134079,5.81193653523999,8568.33323787897 
 06/22  13:45:00,26.4235104370422,23.7849543890809,22.8521812610994,23.967506759156,22.4881394090911,24.1649284923466,6.62940257019903,8430.71091960114 
 06/22  14:00:00,26.5827319665473,23.8476078280063,22.8343347666631,24.0448988640238,22.6792135980953,24.210103805286,7.54500044197804,8393.98560178832 
 06/22  14:15:00,26.3356606123344,23.0298897366498,22.8412846203488,23.0386431039851,22.8972152623173,23.0690744451313,8.12071207171064,9254.75883458842 
 06/22  14:30:00,26.3090066492882,23.0032679277462,22.8581050275791,23.0032902426862,22.994857567733,23.0037904289411,8.47477908170133,9233.67974711618 
 06/22  14:45:00,26.2444900335317,23.0040423065915,22.8193286696548,23.0040794860811,23.003100633376,23.0050421302066,7.08289597094448,9396.36130826244 
 06/22  15:00:00,26.2310800008124,23.0037048557069,22.7950245785585,23.0036763826238,23.0046481282356,23.0045976798975,7.09877562196558,9562.22614918222 
 06/22  15:15:00,26.5614638804323,23.5885274388414,22.7715114663592,23.6242130017358,23.6620856289324,23.6003381049014,7.1336575824958,8986.59888382027 
 06/22  15:30:00,26.8203532401079,23.8248022514125,22.7467961632573,23.8638317976864,23.999890652545,23.8863436541162,7.1838227673305,8505.03392580339 
 06/22  15:45:00,27.011858469078,23.968082572489,22.7107528453378,24.0077313525162,24.2178649332137,24.1271022636447,8.46773583945761,8362.33699885417 
 06/22  16:00:00,27.0929250254144,24.017102113642,22.6653593288823,24.0652969270661,24.2886220120289,24.2865604164554,9.17044617881589,8309.03792540818 
 06/22  16:15:00,26.9985063354992,23.8150888308537,22.6238025822256,23.8176734379528,23.8526288957135,23.8288316590947,9.6318806512672,8512.8256422242 
 06/22  16:30:00,26.9792216430771,23.7923597373749,22.5576536106455,23.8037637210051,23.8072772527327,23.8043920507784,9.84201630213771,8364.76980545522 
 06/22  16:45:00,26.9303056328235,23.8021796134266,22.4787409845691,23.8037345865778,23.805592184297,23.8047295090798,8.79839652718579,8299.4553208555 
 06/22  17:00:00,26.8842757404937,23.7766537692209,22.4128861036203,23.8036115772174,23.8051479941611,23.8045876891743,8.70518197753109,8231.54160596381 
 06/22  17:15:00,25.2254886199804,21.4386246488296,21.0532317805483,21.4971170705458,21.2824701317371,21.9208961270317,8.66374421721756,10866.0666669641 
 06/22  17:30:00,24.30674122444,21.0524592602881,21.0048366244499,21.0794682518171,21.0244549850157,21.2850220839924,8.63842013720201,12315.7488807348 
 06/22  17:45:00,24.0133311995738,21.0080679146444,21.0035342167069,21.0109119563886,21.007496834503,21.1038993927438,5.35433665380322,12173.7964916947 
 06/22  18:00:00,23.8657249134862,21.0029857214768,21.0036124754552,21.0032049382514,21.0041025692732,21.0086931437565,5.23245146509227,11484.2985790433 
 06/22  18:15:00,23.9432538423217,20.915684590103,20.2851541348008,20.9356851313158,21.0009240253179,20.9536350936936,0.0,9445.95199375886 
 06/22  18:30:00,23.8327721959653,20.6795815726136,20.0087804178905,20.712372120804,21.0003579830675,20.7932925536658,0.0,7958.13813272754 
 06/22  18:45:00,23.6298244156548,20.4030731205839,20.0018929899829,20.4394031394139,21.0001628305122,20.5908831209023,0.0,7349.54674230263 
 06/22  19:00:00,23.3943284989244,20.1506186855812,20.000718107004,20.1878043210303,20.930894413573,20.408643536761,0.0,7022.8867432169 
 06/22  19:15:00,23.1344618611322,20.0218040032759,19.9989970025612,20.0442406165763,20.5889936617708,20.2982920848029,0.0,6826.54491625263 
 06/22  19:30:00,22.820311386376,20.0005059163847,19.9993846053308,20.0015860946109,20.0802340510172,20.1171216534363,0.0,6679.64706463145 
 06/22  19:45:00,22.5456135326008,20.0012151833022,20.0010160447422,20.0017183624922,20.0022115854929,20.0062393805491,0.0,6567.29020602834 
 06/22  20:00:00,22.3223539896393,19.9987416351226,20.0016458337673,20.0005973046814,19.9993306379285,20.0004862319514,0.0,6476.4275789939 
 06/22  20:15:00,22.7518740263745,20.3401763176418,20.3284339496255,20.3182412135724,20.864398101395,20.4636806776794,0.0,0.0 
 06/22  20:30:00,22.9658036502265,20.4302229025256,20.4152855480409,20.4017417006255,21.0794908505321,20.6482977498854,0.0,0.0 
 06/22  20:45:00,22.9849424403052,20.4441172278427,20.4325413285824,20.4142543317557,21.1063560408742,20.7566871031648,0.0,0.0 
 06/22  21:00:00,22.8561166206839,20.4174966007561,20.4140949437344,20.3887959713804,21.0458938538333,20.8202181522087,0.0,0.0 
 06/22  21:15:00,22.6759759181347,20.3761188413031,20.3817816324932,20.3492670858622,20.9534254054265,20.845513496517,0.0,0.0 
 06/22  21:30:00,22.491688458206,20.3315672492876,20.3454710985264,20.3068444903752,20.855317140327,20.8451049891946,0.0,0.0 
 06/22  21:45:00,22.3105346878641,20.2868433285716,20.3076635670778,20.2639462919555,20.7597685804934,20.8310772617841,0.0,0.0 
 06/22  22:00:00,22.1308253120576,20.2419008752866,20.2689354204933,20.2208944785849,20.6678794855089,20.81031306888,0.0,0.0 
 06/22  22:15:00,21.9529622082677,20.1943216970767,20.2277931128455,20.1755757966309,20.5786720932439,20.7855913535576,0.0,0.0 
 06/22  22:30:00,21.7786279116143,20.1450078190606,20.1852239479358,20.1288841957936,20.4930244248319,20.7580045471837,0.0,0.0 
 06/22  22:45:00,21.6088027890944,20.0953874734848,20.1422642097262,20.082040378242,20.4117325810962,20.7282888426908,0.0,0.0 
 06/22  23:00:00,21.4435824326745,20.0460185647488,20.0992444317708,20.0354766858528,20.334810523503,20.6971199878297,0.0,0.0 
 06/22  23:15:00,21.2830270196714,20.0032429244974,20.0607131747642,19.9949504860116,20.2665563447664,20.6650874218626,0.0,0.0 
 06/22  23:30:00,21.1270444744908,19.9660264181651,20.0263168659236,19.9599906286521,20.2059506229348,20.6327093542308,0.0,0.0 
 06/22  23:45:00,20.9757125254632,19.9318852295547,19.9940995938962,19.9281607785813,20.1509250276646,20.6004274350396,0.0,0.0 
 06/22  24:00:00,20.8293562167264,19.8998816958067,19.9638820644743,19.8982428080421,20.1005713209336,20.5685942617179,0.0,0.0 
