Date/Time,PLENUM-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE2-1:Zone Air Temperature [C](TimeStep),SPACE3-1:Zone Air Temperature [C](TimeStep),SPACE4-1:Zone Air Temperature [C](TimeStep),SPACE5-1:Zone Air Temperature [C](TimeStep),EMS:Weighted Average Building PPD [](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep) 
 06/22  04:15:00,19.8451317934445,19.9725283687335,19.9763358277588,19.9398652740151,19.98981748882,20.366571943926,0.0,0.0 
 06/22  04:30:00,19.830578725407,19.9722395685419,20.0481034450662,20.0794517757533,19.9960582066098,20.3615551601578,0.0,0.0 
 06/22  04:45:00,19.8339859129141,19.9831274555389,20.2201413172929,20.3752190207196,20.0171257427141,20.3597717714835,0.0,0.0 
 06/22  05:00:00,19.8458053208877,20.0002756799244,20.4360819427494,20.6894223775796,20.0467112276337,20.3649607774527,0.0,0.0 
 06/22  05:15:00,19.8663279066583,20.0501627321436,20.7830180902448,21.1674020108455,20.1120777663057,20.3772146907012,0.0,0.0 
 06/22  05:30:00,19.898626859315,20.1217414843491,21.1464284299228,21.614639046337,20.1960796679803,20.3967592980946,0.0,0.0 
 06/22  05:45:00,19.943912221104,20.2082971113625,21.5735128135168,22.1016875688982,20.2973694430449,20.4229459708832,0.0,0.0 
 06/22  06:00:00,20.0048824417402,20.3082279699757,22.05939767654,22.5680900551562,20.4136122709366,20.4552100961186,0.0,0.0 
 06/22  06:15:00,20.1877756442669,20.0026425802116,20.4266877344853,21.4432677807413,20.0073990670908,20.060802029769,0.0,6359.94257756964 
 06/22  06:30:00,20.2226630623029,19.9994332115376,20.2948078270055,21.4174612223721,20.0010922609256,20.0019708021746,0.0,6585.45508968158 
 06/22  06:45:00,20.2914979854538,20.0003244517209,20.429605237491,21.5482130182727,20.0009413379693,19.9988625541516,0.0,6725.12455997495 
 06/22  07:00:00,20.400038071212,19.9985563285236,20.5967501111203,21.6483036222602,19.9998480066199,20.0009965733069,0.0,6812.98610133617 
 06/22  07:15:00,20.5192709886799,19.9995941488309,20.8034793187792,21.7406853365667,20.0013243756488,20.0013195767927,0.0,6904.02645391763 
 06/22  07:30:00,20.6478717516594,20.0003408748407,21.0435666504442,21.8323983704564,19.9977998617425,20.0011268968751,0.0,6996.85235740019 
 06/22  07:45:00,20.7820786426028,20.0001435701285,21.2099022569379,21.8538538037964,20.0026606384254,20.0007340659553,0.0,7084.25064999045 
 06/22  08:00:00,20.9180650506012,19.9991533429314,21.2969221525474,21.8102652150624,20.0007606327929,19.9999003439074,0.0,7172.6333250968 
 06/22  08:15:00,21.5497852172011,20.9050254715282,22.4972453587717,22.8100947711996,20.4578702398622,21.0601727285793,8.02527993862681,7360.54654183478 
 06/22  08:30:00,22.1709475506108,21.5623548726727,23.0240463511024,23.479586815938,20.7725794246993,22.0597094415609,7.34212623549837,7605.42581782052 
 06/22  08:45:00,22.5736534689812,21.8077522488562,23.2235142281894,23.5642107716744,20.9477482504027,22.3188512492855,6.29157123575868,7696.73867180404 
 06/22  09:00:00,22.9860857635165,22.2430082992472,23.5743780672299,23.6158357512733,21.1721269029481,22.8753124930308,6.1449657074626,7808.02977011144 
 06/22  09:15:00,23.353589282969,22.4954525029866,23.8256460268684,23.8503270854942,21.3255464557576,23.1278154397105,6.29613046679606,7898.44905413254 
 06/22  09:30:00,23.6966732969032,22.7206147108012,23.8891075055542,23.8910806814266,21.4684816547792,23.3183258442468,6.64191963291858,8019.99618705595 
 06/22  09:45:00,24.0048300706742,22.9155369143791,23.8944648105034,23.8933816142375,21.5833939744073,23.4810366789454,7.12925987913665,8137.3245359629 
 06/22  10:00:00,24.288986641831,23.0782201059426,23.895993316964,23.8946536537577,21.6752271792907,23.616358546277,7.4303437817844,8241.82954048639 
 06/22  10:15:00,23.4877641206679,20.9625032021811,21.0181317715664,21.3394963920968,20.6376933973511,21.5378616219085,7.66148767467037,11229.3288821724 
 06/22  10:30:00,22.8301086194608,20.6569269863591,20.6575261653634,20.8297106545597,20.6191834713269,20.9013637313824,7.87209344896989,12960.7664081922 
 06/22  10:45:00,22.5684354508505,20.618784688851,20.619574994109,20.6202251977785,20.6194325457928,20.620962999495,5.23656838168177,12928.2326223363 
 06/22  11:00:00,22.6199936375935,20.6186309022707,20.6193849955133,20.6190092919576,20.6195286705629,20.619983833859,5.31141851501185,12403.6719591134 
 06/22  11:15:00,23.6332723340597,22.0202972302834,22.697025442199,22.2999692762927,21.3886301830705,21.9228427511996,5.45736590212411,10292.6184689203 
 06/22  11:30:00,24.3360085114239,22.6033528413909,23.1355047940968,22.9504184539998,21.6073439669076,22.6348888000602,5.49721710331564,8723.58837609202 
 06/22  11:45:00,24.8076871304523,22.8679475910274,23.1765003047463,23.2306414989869,21.6974494725514,22.9919750885698,5.45856156241244,8340.88155483251 
 06/22  12:00:00,25.1815241186899,23.2624854202516,23.2571304580527,23.6474867999827,21.8218769606385,23.5703526825067,5.90012134405502,8271.14794797951 
 06/22  12:15:00,24.9995368922293,22.4908100967006,22.4976826019393,22.5099553363369,21.8828610004282,22.5192419530655,6.20645238109892,9234.11498450949 
 06/22  12:30:00,25.0271329013506,22.4656856529859,22.4665970932397,22.4656900369732,21.9520497638048,22.4658993641642,6.85717427906837,9209.13493629016 
 06/22  12:45:00,25.0440594218897,22.4665232460125,22.4672799607272,22.4665544950827,21.9733236439817,22.4671373490064,5.69450108059243,9362.26816465012 
 06/22  13:00:00,25.1098494009755,22.466343742949,22.4670316458843,22.4662903814623,22.0317102642952,22.4669748256353,5.64110709062942,9505.07727977465 
 06/22  13:15:00,23.873945068655,20.5821999189003,20.3130628746906,20.7518931487814,20.2009947788402,21.1653560411651,5.62418303001189,12221.9087032626 
 06/22  13:30:00,23.1898622887764,20.2601601430421,20.0880101064444,20.4762739796045,20.0757708446322,20.8227584865179,5.62862576024972,13680.878260135 
 06/22  13:45:00,22.9743719852772,20.1515048468243,20.0663835043337,20.3411762429449,20.0645187974799,20.6772652499604,5.17617694635186,13700.5788551914 
 06/22  14:00:00,22.8432914372303,20.0704816188115,20.0628269075183,20.1914152860034,20.0628038212992,20.5221871432009,5.4465344165611,13376.0245007276 
 06/22  14:15:00,24.0660820166651,21.7570352883518,21.5682200503348,21.8079672576696,21.7381100575965,21.7924462685133,5.60510437225195,10756.5094017122 
 06/22  14:30:00,24.5994458033255,22.1010467832116,21.9306992195302,22.1036897973994,22.0890056863911,22.1090032452919,5.76460860397188,9280.0718386301 
 06/22  14:45:00,24.8381333295996,22.1220500365748,22.1157032679524,22.1222289837466,22.1219679031792,22.1231865162514,5.11822994894381,9402.8730848573 
 06/22  15:00:00,24.9119484297224,22.123564586774,22.1231833662497,22.1231812576694,22.1247201137685,22.124131160292,5.32741682440504,9454.41573924764 
 06/22  15:15:00,23.9389659794079,20.7826994386123,20.6001762763261,20.8313007956297,20.6265042773682,20.986501921389,5.4629579029079,11953.0380748803 
 06/22  15:30:00,23.3451441730886,20.5378725871482,20.5008435347912,20.5677683712319,20.5074533883511,20.7114286521284,5.55470139658682,13175.7975016031 
 06/22  15:45:00,23.1075215565587,20.4921873797339,20.492680990035,20.4926866751086,20.493030277501,20.5617191520737,5.24719134784913,13043.0930127185 
 06/22  16:00:00,23.0804643097068,20.491472777817,20.4925106484891,20.4916221291699,20.49256253263,20.5065604633959,5.43417895426606,12549.4206272401 
 06/22  16:15:00,24.2441445701463,21.9961559313558,21.5027563799116,21.9924496967269,22.6161950564905,21.9001169512316,5.57335132405569,10045.1042010422 
 06/22  16:30:00,24.9188546297855,22.5382624339257,21.753107342245,22.577658510084,23.0490292778567,22.6530046869649,5.66022941481562,8354.67355422003 
 06/22  16:45:00,25.3021361360341,22.7445505945003,21.8108085670381,22.7975907003682,23.2600684207366,23.0019631191786,5.41330505568531,7842.48995358644 
 06/22  17:00:00,25.5460458768844,23.0515405093228,21.8960201587657,23.1239529978142,23.5886394521638,23.5845627406949,5.84402982772704,7650.08046177277 
 06/22  17:15:00,25.6832253402267,23.1563228691877,21.9102466293729,23.2390052742062,23.8068273534114,23.8663862883695,6.20986469711849,7632.64387014663 
 06/22  17:30:00,25.7628441219454,23.1582338849596,21.8990524287695,23.2439890210957,24.0132268612781,23.9339636364069,6.9093847565436,7646.41076577333 
 06/22  17:45:00,25.8016345747854,23.1307738599986,21.8762820858429,23.2262628001677,24.1081062354257,23.9580231566808,7.45968989464452,7669.62925908239 
 06/22  18:00:00,25.809355174336,23.0969597007335,21.84656847836,23.2065323062097,24.1119482773862,23.9973296581012,7.68679785183678,7690.30122114939 
 06/22  18:15:00,24.8344425102755,21.3448301970403,20.609954754132,21.3712577597951,22.0013890030431,21.7971650923192,0.0,8222.50418480514 
 06/22  18:30:00,24.2858453824258,21.0421831719449,20.1172744359985,21.0960629950111,21.9722363065721,21.3689307323658,0.0,7667.93084689361 
 06/22  18:45:00,23.9402363351159,20.7608248702792,20.0094768187021,20.8212456046083,21.8427941143333,21.1056393762523,0.0,7310.55976537669 
 06/22  19:00:00,23.5746463602319,20.3242739327157,20.0017002948119,20.3800077717296,21.3762274450138,20.6324593163163,0.0,7081.62253062023 
 06/22  19:15:00,23.2366913738981,20.0587361330291,19.9983250468581,20.112526386019,20.8764600499478,20.4221270408931,0.0,6906.57477978894 
 06/22  19:30:00,22.9114822624023,20.0021125015168,19.9990020204326,20.0045616302173,20.2811865105126,20.2514166808761,0.0,6750.5625520267 
 06/22  19:45:00,22.6199285593809,19.9992201414884,20.0010054510614,20.0009290334606,20.0301296530759,20.0991053882705,0.0,6604.22912855823 
 06/22  20:00:00,22.3801705633278,19.999262976972,20.0010018408647,19.9988426689009,20.0045332607601,20.0090016447408,0.0,6491.61048688405 
 06/22  20:15:00,22.8088993594569,20.3701565012945,20.3444800574409,20.3505320792467,20.9559815228163,20.5122655479014,0.0,0.0 
 06/22  20:30:00,23.0225692988446,20.4666610539397,20.434936611882,20.441681386639,21.1872655258865,20.7064068078066,0.0,0.0 
 06/22  20:45:00,23.0397561714813,20.4806932541339,20.4523842334841,20.4544467037494,21.2104489276821,20.818962235096,0.0,0.0 
 06/22  21:00:00,22.9086337420442,20.4517954675397,20.4330485632455,20.4264469558004,21.1407631086067,20.8793981107349,0.0,0.0 
 06/22  21:15:00,22.7265261683939,20.4073006107362,20.3995900759019,20.3836187317748,21.0381462761325,20.8985391577754,0.0,0.0 
 06/22  21:30:00,22.5404867504568,20.3601102492709,20.3621710206489,20.338021203737,20.9310197422952,20.8921159648532,0.0,0.0 
 06/22  21:45:00,22.3575944783868,20.312719419155,20.3233431112144,20.2922660590868,20.8269764042352,20.8730910024734,0.0,0.0 
 06/22  22:00:00,22.1761400318616,20.2656394331856,20.2836664739585,20.2466439355549,20.727836218887,20.8481331639654,0.0,0.0 
 06/22  22:15:00,21.9965423499956,20.2160021137057,20.2416342896319,20.1990008904441,20.632037500193,20.8197218349933,0.0,0.0 
 06/22  22:30:00,21.820500152448,20.1647617240718,20.1982297554938,20.1502117329735,20.5404811857664,20.7888222926776,0.0,0.0 
 06/22  22:45:00,21.6489979647308,20.1134173449743,20.1544859974829,20.1014795388493,20.453986468874,20.7561406631675,0.0,0.0 
 06/22  23:00:00,21.4821330957098,20.062511868921,20.1107295647594,20.0532155708066,20.3724877405764,20.7223330414627,0.0,0.0 
 06/22  23:15:00,21.3199692707144,20.0183569502024,20.071507449759,20.0111621453482,20.3001922016688,20.6879564029873,0.0,0.0 
 06/22  23:30:00,21.1624178564526,19.9798903932728,20.0364589422089,19.9748186198534,20.2360087171559,20.6534917205284,0.0,0.0 
 06/22  23:45:00,21.0095614319611,19.9446134428163,20.0038384165461,19.9417364393063,20.1778148570247,20.6193473051749,0.0,0.0 
 06/22  24:00:00,20.8617225181281,19.9115788082005,19.9728164554563,19.9106892428713,20.1246555018619,20.5858481635498,0.0,0.0 
