Date/Time,PLENUM-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE2-1:Zone Air Temperature [C](TimeStep),SPACE3-1:Zone Air Temperature [C](TimeStep),SPACE4-1:Zone Air Temperature [C](TimeStep),SPACE5-1:Zone Air Temperature [C](TimeStep),EMS:Weighted Average Building PPD [](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep) 
 06/22  04:15:00,19.8451317934445,19.9725283687335,19.9763358277588,19.9398652740151,19.98981748882,20.366571943926,0.0,0.0 
 06/22  04:30:00,19.830578725407,19.9722395685419,20.0481034450662,20.0794517757533,19.9960582066098,20.3615551601578,0.0,0.0 
 06/22  04:45:00,19.8339859129141,19.9831274555389,20.2201413172929,20.3752190207196,20.0171257427141,20.3597717714835,0.0,0.0 
 06/22  05:00:00,19.8458053208877,20.0002756799244,20.4360819427494,20.6894223775796,20.0467112276337,20.3649607774527,0.0,0.0 
 06/22  05:15:00,19.8663279066583,20.0501627321436,20.7830180902448,21.1674020108455,20.1120777663057,20.3772146907012,0.0,0.0 
 06/22  05:30:00,19.898626859315,20.1217414843491,21.1464284299228,21.614639046337,20.1960796679803,20.3967592980946,0.0,0.0 
 06/22  05:45:00,19.943912221104,20.2082971113625,21.5735128135168,22.1016875688982,20.2973694430449,20.4229459708832,0.0,0.0 
 06/22  06:00:00,20.0048824417402,20.3082279699757,22.05939767654,22.5680900551562,20.4136122709366,20.4552100961186,0.0,0.0 
 06/22  06:15:00,20.1877756442669,20.0026425802116,20.4266877344853,21.4432677807413,20.0073990670908,20.060802029769,0.0,6359.94257756964 
 06/22  06:30:00,20.2226630623029,19.9994332115376,20.2948078270055,21.4174612223721,20.0010922609256,20.0019708021746,0.0,6585.45508968158 
 06/22  06:45:00,20.2914979854538,20.0003244517209,20.429605237491,21.5482130182727,20.0009413379693,19.9988625541516,0.0,6725.12455997495 
 06/22  07:00:00,20.400038071212,19.9985563285236,20.5967501111203,21.6483036222602,19.9998480066199,20.0009965733069,0.0,6812.98610133617 
 06/22  07:15:00,20.5192709886799,19.9995941488309,20.8034793187792,21.7406853365667,20.0013243756488,20.0013195767927,0.0,6904.02645391763 
 06/22  07:30:00,20.6478717516594,20.0003408748407,21.0435666504442,21.8323983704564,19.9977998617425,20.0011268968751,0.0,6996.85235740019 
 06/22  07:45:00,20.7820786426028,20.0001435701285,21.2099022569379,21.8538538037964,20.0026606384254,20.0007340659553,0.0,7084.25064999045 
 06/22  08:00:00,20.9180650506012,19.9991533429314,21.2969221525474,21.8102652150624,20.0007606327929,19.9999003439074,0.0,7172.6333250968 
 06/22  08:15:00,21.5497852172011,20.9050254715282,22.4972453587717,22.8100947711996,20.4578702398622,21.0601727285793,8.02527993862681,7360.54654183478 
 06/22  08:30:00,22.1709475506108,21.5623548726727,23.0240463511024,23.479586815938,20.7725794246993,22.0597094415609,7.34212623549837,7605.42581782052 
 06/22  08:45:00,22.5736534689812,21.8077522488562,23.2235142281894,23.5642107716744,20.9477482504027,22.3188512492855,6.29157123575868,7696.73867180404 
 06/22  09:00:00,22.9860857635165,22.2430082992472,23.5743780672299,23.6158357512733,21.1721269029481,22.8753124930308,6.1449657074626,7808.02977011144 
 06/22  09:15:00,23.353589282969,22.4954525029866,23.8256460268684,23.8503270854942,21.3255464557576,23.1278154397105,6.29613046679606,7898.44905413254 
 06/22  09:30:00,23.6966732969032,22.7206147108012,23.8891075055542,23.8910806814266,21.4684816547792,23.3183258442468,6.64191963291858,8019.99618705595 
 06/22  09:45:00,24.0048300706742,22.9155369143791,23.8944648105034,23.8933816142375,21.5833939744073,23.4810366789454,7.12925987913665,8137.3245359629 
 06/22  10:00:00,24.288986641831,23.0782201059426,23.895993316964,23.8946536537577,21.6752271792907,23.616358546277,7.4303437817844,8241.82954048639 
 06/22  10:15:00,23.4877641206679,20.9625032021811,21.0181317715664,21.3394963920968,20.6376933973511,21.5378616219085,7.66148767467037,11229.3288821724 
 06/22  10:30:00,22.8301086194608,20.6569269863591,20.6575261653634,20.8297106545597,20.6191834713269,20.9013637313824,7.87209344896989,12960.7664081922 
 06/22  10:45:00,22.5684354508505,20.618784688851,20.619574994109,20.6202251977785,20.6194325457928,20.620962999495,5.23656838168177,12928.2326223363 
 06/22  11:00:00,22.6199936375935,20.6186309022707,20.6193849955133,20.6190092919576,20.6195286705629,20.619983833859,5.31141851501185,12403.6719591134 
 06/22  11:15:00,23.6332723340597,22.0202972302834,22.697025442199,22.2999692762927,21.3886301830705,21.9228427511996,5.45736590212411,10292.6184689203 
 06/22  11:30:00,24.3360085114239,22.6033528413909,23.1355047940968,22.9504184539998,21.6073439669076,22.6348888000602,5.49721710331564,8723.58837609202 
 06/22  11:45:00,24.8076871304523,22.8679475910274,23.1765003047463,23.2306414989869,21.6974494725514,22.9919750885698,5.45856156241244,8340.88155483251 
 06/22  12:00:00,25.1815241186899,23.2624854202516,23.2571304580527,23.6474867999827,21.8218769606385,23.5703526825067,5.90012134405502,8271.14794797951 
 06/22  12:15:00,24.9995368922293,22.4908100967006,22.4976826019393,22.5099553363369,21.8828610004282,22.5192419530655,6.20645238109892,9234.11498450949 
 06/22  12:30:00,25.0271329013506,22.4656856529859,22.4665970932397,22.4656900369732,21.9520497638048,22.4658993641642,6.85717427906837,9209.13493629016 
 06/22  12:45:00,25.0440594218897,22.4665232460125,22.4672799607272,22.4665544950827,21.9733236439817,22.4671373490064,5.69450108059243,9362.26816465012 
 06/22  13:00:00,25.1098494009755,22.466343742949,22.4670316458843,22.4662903814623,22.0317102642952,22.4669748256353,5.64110709062942,9505.07727977465 
 06/22  13:15:00,23.873945068655,20.5821999189003,20.3130628746906,20.7518931487814,20.2009947788402,21.1653560411651,5.62418303001189,12221.9087032626 
 06/22  13:30:00,23.1898622887764,20.2601601430421,20.0880101064444,20.4762739796045,20.0757708446322,20.8227584865179,5.62862576024972,13680.878260135 
 06/22  13:45:00,22.9743719852772,20.1515048468243,20.0663835043337,20.3411762429449,20.0645187974799,20.6772652499604,5.17617694635186,13700.5788551914 
 06/22  14:00:00,22.8432914372303,20.0704816188115,20.0628269075183,20.1914152860034,20.0628038212992,20.5221871432009,5.4465344165611,13376.0245007276 
 06/22  14:15:00,24.0660820166651,21.7570352883518,21.5682200503348,21.8079672576696,21.7381100575965,21.7924462685133,5.60510437225195,10756.5094017122 
 06/22  14:30:00,24.5994458033255,22.1010467832116,21.9306992195302,22.1036897973994,22.0890056863911,22.1090032452919,5.76460860397188,9280.0718386301 
 06/22  14:45:00,24.8381333295996,22.1220500365748,22.1157032679524,22.1222289837466,22.1219679031792,22.1231865162514,5.11822994894381,9402.8730848573 
 06/22  15:00:00,24.9119484297224,22.123564586774,22.1231833662497,22.1231812576694,22.1247201137685,22.124131160292,5.32741682440504,9454.41573924764 
 06/22  15:15:00,23.9389659794079,20.7826994386123,20.6001762763261,20.8313007956297,20.6265042773682,20.986501921389,5.4629579029079,11953.0380748803 
 06/22  15:30:00,23.3451441730886,20.5378725871482,20.5008435347912,20.5677683712319,20.5074533883511,20.7114286521284,5.55470139658682,13175.7975016031 
 06/22  15:45:00,23.1075215565587,20.4921873797339,20.492680990035,20.4926866751086,20.493030277501,20.5617191520737,5.24719134784913,13043.0930127185 
 06/22  16:00:00,23.0804643097068,20.491472777817,20.4925106484891,20.4916221291699,20.49256253263,20.5065604633959,5.43417895426606,12549.4206272401 
 06/22  16:15:00,24.2441445701463,21.9961559313558,21.5027563799116,21.9924496967269,22.6161950564905,21.9001169512316,5.57335132405569,10045.1042010422 
 06/22  16:30:00,24.9188546297855,22.5382624339257,21.753107342245,22.577658510084,23.0490292778567,22.6530046869649,5.66022941481562,8354.67355422003 
 06/22  16:45:00,25.3021361360341,22.7445505945003,21.8108085670381,22.7975907003682,23.2600684207366,23.0019631191786,5.41330505568531,7842.48995358644 
 06/22  17:00:00,25.5460458768844,23.0515405093228,21.8960201587657,23.1239529978142,23.5886394521638,23.5845627406949,5.84402982772704,7650.08046177277 
 06/22  17:15:00,25.6832253402267,23.1563228691877,21.9102466293729,23.2390052742062,23.8068273534114,23.8663862883695,6.20986469711849,7632.64387014663 
 06/22  17:30:00,25.7628441219454,23.1582338849596,21.8990524287695,23.2439890210957,24.0132268612781,23.9339636364069,6.9093847565436,7646.41076577333 
 06/22  17:45:00,25.8016345747854,23.131059574131,21.8766542818833,23.2265324084229,24.1085142319292,23.9582342827722,7.45968989464452,7669.97648660413 
 06/22  18:00:00,25.8094255741889,23.0974990791974,21.847203070177,23.2070438099406,24.1126367945565,23.9977607211683,7.68679785183678,7690.86228776702 
 06/22  18:15:00,24.834475804895,21.3448094795644,20.6102033329142,21.3712425095172,22.0014072005284,21.7971624285421,0.0,8223.12962404088 
 06/22  18:30:00,24.2858718348518,21.0422308668561,20.1173951533694,21.0961104350902,21.9722299659185,21.3689615462183,0.0,7668.22599327427 
 06/22  18:45:00,23.9402672346526,20.7608871089062,20.0095646427451,20.8213066060165,21.8428467537114,21.1056857417193,0.0,7310.72352614024 
 06/22  19:00:00,23.5746801001485,20.3243122196973,20.0017462081997,20.3800457529561,21.3762676089213,20.6324874623996,0.0,7081.73083171568 
 06/22  19:15:00,23.2367197984607,20.0587634861754,19.9983648989654,20.1125536783216,20.876490691438,20.4221460340812,0.0,6906.65351555852 
 06/22  19:30:00,22.9115073744665,20.0021360998727,19.9990342945537,20.0045852001982,20.281213000227,20.2514337910051,0.0,6750.61702135984 
 06/22  19:45:00,22.6199515935713,19.9992402750736,20.0010320351841,20.0009491957222,20.0301522598588,20.0991207799795,0.0,6604.25797454833 
 06/22  20:00:00,22.380192106892,19.9992797235941,20.0010242438984,19.9988594964406,20.0045521218469,20.0090148039309,0.0,6491.62333085152 
 06/22  20:15:00,22.8089201450334,20.3701730679673,20.3445039525231,20.3505486482034,20.9560020317621,20.5122783604458,0.0,0.0 
 06/22  20:30:00,23.0225895017604,20.4666763337174,20.4349591179389,20.4416966605342,21.1872850137156,20.7064187321956,0.0,0.0 
 06/22  20:45:00,23.0397755034787,20.4807066719091,20.452404242291,20.4544601214992,21.2104663865083,20.8189739541034,0.0,0.0 
 06/22  21:00:00,22.9086522260966,20.4518072913035,20.4330662876265,20.4264587857903,21.1407786723519,20.8794095659344,0.0,0.0 
 06/22  21:15:00,22.726543905722,20.4073111908901,20.3996059084727,20.383629325297,21.0381602492148,20.8985499914633,0.0,0.0 
 06/22  21:30:00,22.5405037901161,20.360119783021,20.3621852059683,20.3380307577736,20.9310323195566,20.892125974073,0.0,0.0 
 06/22  21:45:00,22.3576108320469,20.3127280227105,20.3233558206534,20.2922746885709,20.8269877232845,20.8731001796049,0.0,0.0 
 06/22  22:00:00,22.1761557077736,20.2656472088503,20.2836778689296,20.2466517408526,20.7278464119849,20.8481415833333,0.0,0.0 
 06/22  22:15:00,21.9965573628785,20.21600915712,20.2416445220592,20.1990079659951,20.6320466924635,20.8197295748678,0.0,0.0 
 06/22  22:30:00,21.8205145206673,20.164768118917,20.1982389600277,20.1502181617308,20.5404894886875,20.7888294160933,0.0,0.0 
 06/22  22:45:00,21.6490117073823,20.1134231623351,20.1544942905483,20.1014853912635,20.4539939795525,20.7561472231218,0.0,0.0 
 06/22  23:00:00,21.4821462320167,20.0625171700228,20.110737047792,20.0532209075113,20.3724945442038,20.7223390866159,0.0,0.0 
 06/22  23:15:00,21.3199818203149,20.0183617905293,20.0715142141857,20.0111670212413,20.3001983738702,20.6879619789936,0.0,0.0 
 06/22  23:30:00,21.1624298392483,19.9798948200513,20.0364650644175,19.9748230802063,20.236014324559,20.6534968694692,0.0,0.0 
 06/22  23:45:00,21.0095728680564,19.9446174969346,20.0038439651664,19.9417405249858,20.177819958534,20.6193520651449,0.0,0.0 
 06/22  24:00:00,20.8617334277045,19.9115825260791,19.9728214934492,19.9106929916735,20.1246601497396,20.5858525688098,0.0,0.0 
